ID,Время создания,Кем Вы работаете? / Руководитель врачами или сестрами занимающимися рентгенэндоваскулярными процедурами,Кем Вы работаете? / Врач-специалист по рентгенэндоваскулярным диагностике и лечению (включая эндоваскулярную аритмологию),Кем Вы работаете? / Медицинская сестра (любая) в рентгеноперационной,Кем Вы работаете? / Не имею отношения к рентгеноперационной,Заполняете ли Вы эту анкету впервые?,Ваш пол,Ваш возраст,"Ваш стаж в рентгеноперационной (включая те времена, когда официально нашей специальности не было)",Ученая степень,Количество подчиненных (0 - если не заведующий),Используете ли вы свои способности в полной мере в своей повседневной работе большую часть времени?,"Пожалуйста, ответьте согласны ли Вы с этими утверждениями / Я самостоятельно пробую новые способы выполнения работы.","Пожалуйста, ответьте согласны ли Вы с этими утверждениями / Я предпочитаю работу, которая требует оригинального мышления.","Пожалуйста, ответьте согласны ли Вы с этими утверждениями / Когда что-то не функционирует на работе, я стараюсь найти новое решение.","Пожалуйста, ответьте согласны ли Вы с этими утверждениями / Я стараюсь получать новое от коллег","Пожалуйста, ответьте согласны ли Вы с этими утверждениями / Мне интересно, как дела обстоят в других местах, чтобы использовать полученную информацию в своей работе.","Пожалуйста, ответьте согласны ли Вы с этими утверждениями / Я ищу новшества у других людей, чтобы попробовать внедрить лучшие из них.","Пожалуйста, ответьте согласны ли Вы с этими утверждениями / Когда у меня появляется новая идея, я стараюсь убедить в ней своих коллег.","Пожалуйста, ответьте согласны ли Вы с этими утверждениями / Когда у меня появляется новая идея, я стараюсь заручиться поддержкой руководства.","Пожалуйста, ответьте согласны ли Вы с этими утверждениями / Я стараюсь показывать коллегам положительные стороны новшеств.","Пожалуйста, ответьте согласны ли Вы с этими утверждениями / Когда у меня появляется идея новшества, я стараюсь привлечь людей, которые могут сотрудничать над её реализацией.","Пожалуйста, ответьте согласны ли Вы с этими утверждениями / Я разрабатываю подходящие планы и графики для реализации новшеств на работе.","Пожалуйста, ответьте согласны ли Вы с этими утверждениями / Я ищу и обеспечиваю финансирование, необходимое для реализации новшеств на работе.","Пожалуйста, ответьте согласны ли Вы с этими утверждениями / Для реализации новых идей я ищу новые технологии, процессы или процедуры.","Пожалуйста, ответьте согласны ли Вы с этими утверждениями / Когда во время реализации возникают проблемы, я передаю их тем, кто может их решить.","Пожалуйста, ответьте согласны ли Вы с этими утверждениями / Я стараюсь вовлечь ключевых лиц, принимающих решения, в реализацию идеи.","Пожалуйста, ответьте согласны ли Вы с этими утверждениями / Когда у меня появляется новая идея, я ищу людей, которые могут её продвинуть.","Пожалуйста, ответьте согласны ли Вы с этими утверждениями / Я способен настойчиво преодолевать препятствия при реализации идеи.","Пожалуйста, ответьте согласны ли Вы с этими утверждениями / Я не сдаюсь, даже если другие говорят, что это невозможно.","Пожалуйста, ответьте согласны ли Вы с этими утверждениями / Я обычно не останавливаюсь, пока не достигну цели.","Пожалуйста, ответьте согласны ли Вы с этими утверждениями / Во время реализации идеи я способен настойчиво продолжать, даже если работа идёт плохо в данный момент.","Пожалуйста, ответьте согласны ли Вы с этими утверждениями / Мне часто удавалось успешно реализовывать новшества на практике.","Пожалуйста, ответьте согласны ли Вы с этими утверждениями / Многие новшества, которые я придумал или внедрил, используются в нашей организации.","Пожалуйста, ответьте согласны ли Вы с этими утверждениями / Где бы я ни работал, я всегда что-то улучшал.","Пожалуйста, ответьте согласны ли Вы с этими утверждениями / В целом, вы бы сказали, что вы удовлетворены своей работой?",У меня есть желание использовать максимум своих способностей на работе,"Пожалуйста, ответьте согласны ли Вы с этими утверждениями / Мой непосредственный руководитель мотивирует меня приходить к нему/ней с идеями нововвведений.","Пожалуйста, ответьте согласны ли Вы с этими утверждениями / Мой непосредственный руководитель всегда финансово вознаграждает за хорошие идеи и новшества.","Пожалуйста, ответьте согласны ли Вы с этими утверждениями / Мой непосредственный руководитель поддерживает меня в реализации хороших идей как можно скорее.","Пожалуйста, ответьте согласны ли Вы с этими утверждениями / Мой непосредственный руководитель терпим к ошибкам и промахам во время реализации чего-то нового.","Пожалуйста, ответьте согласны ли Вы с этими утверждениями / Мой непосредственный руководитель способен получить поддержку для моего предложения и за пределами нашего отдела.","Пожалуйста, ответьте согласны ли Вы с этими утверждениями / Система вознаграждений в нашей организации мотивирует сотрудников предлагать новшества.","Пожалуйста, ответьте согласны ли Вы с этими утверждениями / Наша организация выделяет достаточные ресурсы для поддержки реализации новшеств.","Пожалуйста, ответьте согласны ли Вы с этими утверждениями / Наша организация предоставляет сотрудникам время для внедрения идей и новшеств.","Как вы считаете, что из этого ближе к истине люди могут разбогатеть только за счёт других или богатство может расти, чтобы хватило на всех? / Ваш ответ",У меня есть все условия и возможности для полной реализации своих способностей,"Когда я внедряю что-то новое, это дает мне / Чувство уважения себя за то, кем являюсь, а не только за то, что сделал","Когда я внедряю что-то новое, это дает мне / Чувство безопасности, защищенности и уверенности, свободы от угроз (в том числе физической, финансовой, эмоциональной)","Когда я внедряю что-то новое, это дает мне / Теплые индивидуальные личные эмоциональные отношения с другими (связи, чувство близости, дружбы, заботы и взаимной поддержки)","Когда я внедряю что-то новое, это дает мне / Чувство что я самореализуюсь и доволен своей наполненной смыслом жизнью","Когда я внедряю что-то новое, это дает мне / Радость от чувства достижения цели или преодоления трудности","Когда я внедряю что-то новое, это дает мне / Уважение коллег, они ценят мои навыки, профессионализм, вклад в работу, признают компетентность, ответственность, честность","Когда я внедряю что-то новое, это дает мне / Ощущение себя частью команды, где меня ценят и принимают не только за профессиональные качества","Когда я внедряю что-то новое, это дает мне / Чувство веселья, радости и наслаждения жизнью","Выберите главное, чего бы Вы хотели получить еще больше за Ваши новшества","Ваши комментарии, вопросы, просьбы, контактные данные по желанию"
2015071962,2025-03-24 14:48:48,,,Медицинская сестра (любая) в рентгеноперационной,,Да,Женский,32,1,Нет,0,Да,3,6,7,7,7,7,7,7,7,7,1,1,7,7,7,7,4,5,6,7,5,4,5,7,Да,7,7,7,7,7,7,7,7,6,Да,5,5,5,5,5,5,5,5,Уважение коллег за рабочие качества,
2015073360,2025-03-24 14:49:57,,,Медицинская сестра (любая) в рентгеноперационной,,Да,Женский,37,6,Нет,0,Да,5,3,5,6,6,6,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Да,5,3,4,5,3,4,4,4,3,Да,4,3,3,4,4,3,3,3,Безопасности и денег,
2015081812,2025-03-24 14:56:48,,Врач-специалист по рентгенэндоваскулярным диагностике и лечению (включая эндоваскулярную аритмологию),,,Да,Мужской,40,3,Нет,0,Нет,5,5,5,7,7,7,6,6,6,5,5,5,5,5,7,6,5,5,6,6,6,5,6,7,Да,5,1,5,5,5,1,2,3,5,Да,2,2,5,5,5,2,2,4,Радости достижений,
2015090371,2025-03-24 15:03:35,,Врач-специалист по рентгенэндоваскулярным диагностике и лечению (включая эндоваскулярную аритмологию),,,Да,Мужской,49,24,Нет,0,Нет,7,7,7,7,7,7,7,5,7,5,5,1,5,1,1,1,7,7,7,7,5,4,7,5,Да,2,1,2,5,4,1,1,1,6,Нет,4,3,5,4,5,4,4,4,Радости достижений,
2015090597,2025-03-24 15:03:45,,Врач-специалист по рентгенэндоваскулярным диагностике и лечению (включая эндоваскулярную аритмологию),,,Да,Мужской,49,24,Нет,0,Нет,7,7,7,7,7,7,7,5,7,5,5,1,5,1,1,1,7,7,7,7,5,4,7,5,Да,2,1,2,5,4,1,1,1,6,Нет,4,3,5,4,5,4,4,4,Радости достижений,
2015101576,2025-03-24 15:12:36,Руководитель врачами или сестрами занимающимися рентгенэндоваскулярными процедурами,,,,Да,Мужской,36,4,Нет,3,Да,7,5,7,7,7,7,7,7,7,7,5,7,7,1,7,7,7,7,5,7,7,5,4,6,Да,4,4,7,7,7,1,1,1,6,Нет,3,3,5,3,5,5,5,5,Радости достижений,
2015111949,2025-03-24 15:21:08,,Врач-специалист по рентгенэндоваскулярным диагностике и лечению (включая эндоваскулярную аритмологию),,,Да,Мужской,29,3,Нет,0,Нет,4,4,7,7,7,7,5,4,4,5,3,3,3,3,3,4,3,5,5,5,5,5,5,4,Да,2,3,2,7,5,2,3,3,2,Да,2,1,2,3,3,3,3,3,Безопасности и денег,
2015112136,2025-03-24 15:21:17,,Врач-специалист по рентгенэндоваскулярным диагностике и лечению (включая эндоваскулярную аритмологию),,,Да,Мужской,37,12,Нет,0,Да,7,7,7,7,7,7,7,7,7,7,7,5,7,4,7,7,7,7,7,7,7,7,1,7,Да,7,7,7,7,7,4,7,7,1,Нет,5,2,5,5,5,5,5,5,Чувства самореализации,
2015125727,2025-03-24 15:32:10,,Врач-специалист по рентгенэндоваскулярным диагностике и лечению (включая эндоваскулярную аритмологию),,,Да,Мужской,30,5,Нет,0,Да,3,4,7,7,2,3,1,1,2,1,1,1,1,1,1,1,3,3,6,4,3,1,1,5,Да,1,1,1,1,1,1,1,1,1,Нет,0,5,5,5,5,5,5,5,Безопасности и денег,
2015129938,2025-03-24 15:35:34,,Врач-специалист по рентгенэндоваскулярным диагностике и лечению (включая эндоваскулярную аритмологию),,,Да,Мужской,36,10,Кандидат наук,0,Нет,3,7,7,7,5,7,7,7,7,7,7,7,7,7,4,7,6,7,5,4,6,7,7,2,Да,2,1,3,1,1,1,1,2,6,Да,5,5,5,5,5,5,5,5,Чувства самореализации,
2015223566,2025-03-24 16:54:49,Руководитель врачами или сестрами занимающимися рентгенэндоваскулярными процедурами,,,,Да,Мужской,41,16,Нет,5,Нет,6,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,6,7,7,7,6,6,6,5,Да,5,5,5,3,4,3,3,3,3,Да,5,5,4,5,5,5,5,5,Чувства самореализации,
2015225278,2025-03-24 16:56:14,,Врач-специалист по рентгенэндоваскулярным диагностике и лечению (включая эндоваскулярную аритмологию),,,Да,Мужской,28,3,Нет,0,Нет,5,5,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,Да,7,4,7,6,6,3,1,1,1,Нет,3,1,2,3,5,3,2,4,Самоуважения,
2015200534,2025-03-24 16:34:47,,Врач-специалист по рентгенэндоваскулярным диагностике и лечению (включая эндоваскулярную аритмологию),,,Да,Мужской,35,6,Нет,0,Да,7,7,7,7,7,7,7,7,7,7,7,1,7,1,7,1,7,4,7,7,7,4,7,2,Да,1,1,1,1,1,1,1,1,1,Нет,5,3,5,5,5,5,5,3,Безопасности и денег,
2015218549,2025-03-24 16:50:16,,Врач-специалист по рентгенэндоваскулярным диагностике и лечению (включая эндоваскулярную аритмологию),,,Да,Мужской,34,5,Нет,0,Нет,4,3,5,7,7,7,6,1,1,1,1,1,1,1,1,6,1,4,5,3,1,1,2,1,Да,6,6,7,7,6,1,1,1,1,Нет,1,0,2,3,3,4,4,4,Безопасности и денег,
2015232799,2025-03-24 17:02:57,Руководитель врачами или сестрами занимающимися рентгенэндоваскулярными процедурами,,,,Да,Мужской,48,22,Кандидат наук,8,Да,7,7,7,7,7,7,7,7,7,7,7,5,7,5,7,7,5,5,5,6,7,7,5,7,Да,7,5,6,5,7,5,4,6,5,Да,5,4,4,5,5,5,5,5,Чувства самореализации,
2015234505,2025-03-24 17:04:30,,Врач-специалист по рентгенэндоваскулярным диагностике и лечению (включая эндоваскулярную аритмологию),,,Да,Мужской,34,6,Нет,5,Да,5,6,5,4,4,5,5,4,6,6,4,2,6,7,7,5,5,5,6,5,5,4,5,5,Да,5,5,5,5,5,5,4,4,4,Нет,4,4,4,4,4,4,4,4,Чувства самореализации,
2015244665,2025-03-24 17:13:55,,Врач-специалист по рентгенэндоваскулярным диагностике и лечению (включая эндоваскулярную аритмологию),,,Да,Мужской,40,14,Нет,0,Да,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,6,7,7,7,7,Да,7,7,7,7,7,4,5,7,6,Да,5,5,5,5,5,5,5,5,Безопасности и денег,
2015246183,2025-03-24 17:15:20,,,Медицинская сестра (любая) в рентгеноперационной,,Да,Женский,50,33,Нет,0,Да,1,7,5,7,7,7,1,1,5,1,1,1,7,7,7,1,3,1,1,1,1,1,1,7,Да,7,7,7,7,5,5,7,7,6,Да,5,5,5,5,5,5,5,5,"Теплых отношений с отдельными людьми (дружба, взаимная поддержка и т.д.)",
2015257767,2025-03-24 17:26:00,,,Медицинская сестра (любая) в рентгеноперационной,,Да,Женский,53,7,Нет,0,Да,3,6,5,6,6,5,6,7,6,6,3,1,1,7,6,6,5,6,6,5,6,6,6,5,Да,4,2,2,3,4,2,1,2,6,Нет,4,3,3,3,4,4,4,3,Безопасности и денег,"У нас отличная молодая перспективная команда эндоваскулярных хирургов во главе с самым умным заведующим отделения Назаровым М.В.. Нашему отделению уже 6 лет и хочется верить, что при абсолютной поддержке вышестоящего руководства ГКБУЗ 18 г.Уфа, при абсолютном взаимопонимании  между отделением кардиологии и ОРИТ, работа нашего  ОРХМД иЛ будет приносить свои положительные результаты на благо нашего государства в оказании медицинской помощи гражданам РФ. "
2015277787,2025-03-24 17:45:57,,,Медицинская сестра (любая) в рентгеноперационной,,Да,Женский,46,6,Нет,0,Да,5,5,5,7,7,7,4,7,7,7,5,1,5,7,7,7,7,7,7,5,5,5,5,7,Да,7,7,7,7,7,7,7,5,6,Да,5,5,5,5,5,5,5,5,Чувства самореализации,👍🏻
2015310542,2025-03-24 18:22:11,,Врач-специалист по рентгенэндоваскулярным диагностике и лечению (включая эндоваскулярную аритмологию),,,Да,Мужской,40,5,Кандидат наук,0,Нет,3,3,5,5,6,6,5,5,5,5,3,1,1,3,3,3,6,4,4,3,4,3,2,5,Нет,4,2,4,1,4,1,1,1,2,Нет,5,2,3,4,4,4,4,4,Безопасности и денег,
2015313923,2025-03-24 18:25:54,Руководитель врачами или сестрами занимающимися рентгенэндоваскулярными процедурами,,,,Да,Мужской,45,12,Нет,7,Да,6,7,7,7,6,6,6,5,6,7,6,6,6,5,5,6,5,6,6,5,6,5,5,6,Да,5,4,5,4,6,3,3,3,6,Да,4,4,4,5,5,4,4,5,Чувства самореализации,
2015329775,2025-03-24 18:43:11,,,Медицинская сестра (любая) в рентгеноперационной,,Да,Женский,46,5,Нет,5,Да,7,2,7,7,7,7,2,2,2,2,2,2,2,7,7,3,3,3,3,3,3,3,3,7,Да,7,2,2,7,2,1,1,3,1,Нет,1,1,0,2,2,2,4,5,"Теплых отношений с отдельными людьми (дружба, взаимная поддержка и т.д.)",
2015332104,2025-03-24 18:45:50,,,Медицинская сестра (любая) в рентгеноперационной,,Да,Женский,50,11,Нет,0,Нет,1,5,7,7,7,7,7,4,7,6,1,1,2,1,4,4,7,6,5,6,5,2,5,4,Да,6,1,1,3,3,1,1,2,5,Нет,4,1,2,4,4,1,4,4,Безопасности и денег,
2015389962,2025-03-24 19:51:48,,,Медицинская сестра (любая) в рентгеноперационной,,Да,Женский,51,9,Нет,0,Да,2,7,6,7,7,7,7,7,7,7,7,1,5,7,6,6,7,5,5,5,6,6,7,7,Да,7,4,5,5,6,1,1,1,4,Нет,4,2,4,4,5,5,5,5,Радости достижений,
2015393596,2025-03-24 19:55:52,,,Медицинская сестра (любая) в рентгеноперационной,,Да,Женский,44,2,Нет,4,Да,5,4,3,7,5,5,5,5,5,7,7,7,7,7,7,7,7,5,5,5,7,5,7,5,Да,7,7,7,7,7,7,7,7,6,Да,5,5,5,5,5,5,5,5,"Теплых отношений с отдельными людьми (дружба, взаимная поддержка и т.д.)",
2015400049,2025-03-24 20:03:23,,,Медицинская сестра (любая) в рентгеноперационной,,Да,Женский,47,14,Нет,0,Да,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,7,7,7,7,Да,7,7,7,1,1,7,7,7,6,Нет,5,5,5,5,5,5,5,5,Быть принятым командой не только за рабочие качества,
2015402247,2025-03-24 20:06:05,,,Медицинская сестра (любая) в рентгеноперационной,,Да,Женский,57,12,Нет,0,Да,1,7,1,7,7,7,1,1,7,1,1,1,1,1,1,1,7,7,7,1,1,1,1,1,Да,1,1,1,7,1,1,1,1,6,Да,0,0,0,5,5,0,0,5,Безопасности и денег,
2015404203,2025-03-24 20:08:25,,Врач-специалист по рентгенэндоваскулярным диагностике и лечению (включая эндоваскулярную аритмологию),,,Да,Мужской,39,7,Нет,0,Нет,4,2,2,6,5,2,4,6,5,6,1,1,1,6,6,6,2,1,2,2,1,1,1,4,Да,3,1,3,6,2,1,1,1,6,Нет,3,5,3,5,4,4,5,4,Безопасности и денег,
